Fecha	P (mm)	T max (ºC)	Tmin (ºC)	site
28/07/2000	0.00	38.80	17.40	Donana
29/07/2000	0.00	39.20	19.20	Donana
30/07/2000	0.00	38.80	22.00	Donana
31/07/2000	0.00	42.00	21.60	Donana
01/08/2000	0.00	41.00	22.60	Donana
02/08/2000	0.00	39.40	22.80	Donana
03/08/2000	0.00	37.00	18.60	Donana
04/08/2000	0.00	35.00	19.20	Donana
05/08/2000	0.00	35.60	19.00	Donana
06/08/2000	0.00	36.60	20.60	Donana
07/08/2000	0.00	37.00	20.20	Donana
08/08/2000	0.00	36.60	21.60	Donana
09/08/2000	0.00	37.60	21.00	Donana
10/08/2000	0.00	37.40	20.40	Donana
11/08/2000	0.00	29.60	22.60	Donana
12/08/2000	0.00	34.00	16.20	Donana
13/08/2000	0.00	35.20	17.00	Donana
14/08/2000	0.00	39.20	20.20	Donana
15/08/2000	0.00	41.00	20.60	Donana
16/08/2000	0.00	40.20	21.40	Donana
17/08/2000	0.00	39.00	20.60	Donana
18/08/2000	0.00	34.00	20.60	Donana
19/08/2000	0.00	35.60	18.00	Donana
20/08/2000	0.00	33.60	16.00	Donana
21/08/2000	0.00	32.00	17.60	Donana
22/08/2000	0.00	30.40	16.60	Donana
23/08/2000	0.00	29.20	13.60	Donana
24/08/2000	0.00	32.80	18.80	Donana
25/08/2000	0.00	30.00	16.40	Donana
26/08/2000	0.00	30.60	16.20	Donana
27/08/2000	0.00	36.00	15.60	Donana
28/08/2000	0.00	35.60	17.60	Donana
29/08/2000	0.00	34.40	22.40	Donana
30/08/2000	0.00	36.00	19.80	Donana
31/08/2000	0.00	36.00	16.60	Donana
01/09/2000	0.00	32.60	18.00	Donana
02/09/2000	0.00	31.40	20.00	Donana
03/09/2000	0.00	32.60	20.60	Donana
04/09/2000	0.00	34.60	16.80	Donana
05/09/2000	0.00	35.60	19.60	Donana
06/09/2000	0.00	36.40	20.20	Donana
07/09/2000	0.00	38.40	18.40	Donana
08/09/2000	0.00	39.60	18.00	Donana
09/09/2000	0.00	36.60	19.60	Donana
10/09/2000	0.00	35.60	19.40	Donana
11/09/2000	0.00	33.20	16.80	Donana
12/09/2000	0.00	33.40	20.80	Donana
13/09/2000	0.00	36.00	18.00	Donana
14/09/2000	0.00	36.00	17.40	Donana
15/09/2000	0.00	30.00	17.20	Donana
16/09/2000	0.00	31.60	17.40	Donana
17/09/2000	0.00	31.00	16.00	Donana
18/09/2000	0.00	27.00	17.20	Donana
19/09/2000	2.10	26.00	15.80	Donana
20/09/2000	0.00	26.60	13.60	Donana
21/09/2000	0.00	30.60	12.80	Donana
22/09/2000	0.00	33.20	13.40	Donana
23/09/2000	0.00	30.00	16.80	Donana
24/09/2000	0.00	30.80	17.00	Donana
25/09/2000	0.00	30.60	16.60	Donana
26/09/2000	0.00	32.60	18.20	Donana
27/09/2000	0.00	33.00	15.80	Donana
28/09/2000	0.00	26.20	16.40	Donana
29/09/2000	9.30	26.60	13.80	Donana
30/09/2000	3.00	26.20	11.40	Donana
01/10/2000	0.00	26.60	11.60	Donana
02/10/2000	0.00	30.00	15.60	Donana
03/10/2000	0.00	32.80	11.60	Donana
04/10/2000	0.00	34.20	12.80	Donana
05/10/2000	0.00	33.00	12.20	Donana
06/10/2000	0.00	30.60	12.00	Donana
07/10/2000	0.00	30.00	15.00	Donana
08/10/2000	0.00	31.00	13.60	Donana
09/10/2000	0.00	30.00	13.80	Donana
10/10/2000	0.00	28.80	14.60	Donana
11/10/2000	0.00	25.40	14.40	Donana
12/10/2000	6.60	21.60	13.60	Donana
13/10/2000	0.00	23.20	8.80	Donana
14/10/2000	0.00	22.80	9.00	Donana
15/10/2000	0.00	18.00	12.60	Donana
16/10/2000	2.00	25.00	14.00	Donana
17/10/2000	0.00	26.60	10.80	Donana
18/10/2000	0.00	27.00	11.40	Donana
19/10/2000	0.00	28.20	13.60	Donana
20/10/2000	0.00	22.40	14.40	Donana
21/10/2000	13.50	20.60	9.20	Donana
22/10/2000	0.00	25.00	10.00	Donana
23/10/2000	0.00	26.40	13.40	Donana
24/10/2000	2.50	25.00	13.40	Donana
25/10/2000	0.00	24.60	12.80	Donana
26/10/2000	0.00	23.80	14.00	Donana
27/10/2000	0.90	27.00	14.00	Donana
28/10/2000	0.00	27.60	13.00	Donana
29/10/2000	0.00	25.60	12.20	Donana
30/10/2000	0.00	23.00	9.60	Donana
31/10/2000	3.40	21.60	12.00	Donana
01/11/2000	0.00	20.60	7.80	Donana
02/11/2000	0.00	19.00	7.00	Donana
03/11/2000	3.00	21.00	11.00	Donana
04/11/2000	0.00	18.80	6.40	Donana
05/11/2000	0.00	19.20	9.00	Donana
06/11/2000	0.80	21.60	15.00	Donana
07/11/2000	0.60	18.40	8.40	Donana
08/11/2000	0.00	17.00	5.60	Donana
09/11/2000	0.00	17.60	6.40	Donana
10/11/2000	0.00	19.20	6.80	Donana
11/11/2000	0.00	24.00	9.60	Donana
12/11/2000	0.00	23.20	10.00	Donana
13/11/2000	9.80	17.20	12.80	Donana
14/11/2000	2.60	17.00	5.80	Donana
15/11/2000	13.50	19.60	10.00	Donana
16/11/2000	0.00	17.00	5.60	Donana
17/11/2000	1.60	18.60	8.80	Donana
18/11/2000	0.00	17.00	5.00	Donana
19/11/2000	0.00	17.60	5.80	Donana
20/11/2000	0.00	17.60	11.60	Donana
21/11/2000	0.00	16.40	12.00	Donana
22/11/2000	0.00	17.60	11.40	Donana
23/11/2000	6.20	20.60	13.60	Donana
24/11/2000	4.00	14.40	6.20	Donana
25/11/2000	0.10	21.60	13.00	Donana
26/11/2000	0.00	19.20	14.40	Donana
27/11/2000	0.00	22.00	16.00	Donana
28/11/2000	0.00	25.00	12.00	Donana
29/11/2000	16.60	21.00	14.00	Donana
30/11/2000	0.00	19.60	9.60	Donana
01/12/2000	35.50	22.00	12.60	Donana
02/12/2000	2.10	20.60	13.40	Donana
03/12/2000	0.00	15.60	8.80	Donana
04/12/2000	0.30	18.80	8.60	Donana
05/12/2000	0.00	17.40	9.20	Donana
06/12/2000	34.90	17.20	15.00	Donana
07/12/2000	4.00	19.40	14.00	Donana
08/12/2000	13.60	18.60	11.60	Donana
09/12/2000	0.00	16.20	8.20	Donana
10/12/2000	0.00	17.60	8.00	Donana
11/12/2000	0.00	18.20	8.40	Donana
12/12/2000	0.00	19.00	7.00	Donana
13/12/2000	0.00	18.40	6.60	Donana
14/12/2000	0.00	14.00	5.60	Donana
15/12/2000	0.00	18.80	11.20	Donana
16/12/2000	0.00	16.00	3.40	Donana
17/12/2000	0.00	14.80	3.00	Donana
18/12/2000	0.00	15.40	4.20	Donana
19/12/2000	0.00	18.20	5.20	Donana
20/12/2000	16.40	11.60	8.60	Donana
21/12/2000	10.00	14.20	8.80	Donana
22/12/2000	45.10	14.00	11.40	Donana
23/12/2000	15.80	15.00	6.60	Donana
24/12/2000	28.10	14.20	10.00	Donana
25/12/2000	22.00	17.00	6.00	Donana
26/12/2000	25.00	16.60	11.40	Donana
27/12/2000	4.90	17.00	7.60	Donana
28/12/2000	0.00	16.60	6.80	Donana
29/12/2000	3.30	16.00	12.60	Donana
30/12/2000	0.00	19.80	13.20	Donana
31/12/2000	0.00	15.40	6.60	Donana
01/01/2001	0.00	16.40	8.80	Donana
02/01/2001	7.80	17.60	10.80	Donana
03/01/2001	0.00	16.80	6.00	Donana
04/01/2001	1.60	18.60	13.60	Donana
05/01/2001	3.80	17.00	15.00	Donana
06/01/2001	13.40	16.80	6.20	Donana
07/01/2001	0.00	15.60	3.60	Donana
08/01/2001	0.00	13.00	2.40	Donana
09/01/2001	0.00	13.60	3.00	Donana
10/01/2001	20.00	17.40	13.00	Donana
11/01/2001	31.60	16.00	12.40	Donana
12/01/2001	31.50	14.20	8.80	Donana
13/01/2001	2.20	17.60	5.80	Donana
14/01/2001	0.00	10.60	5.20	Donana
15/01/2001	0.00	12.40	9.60	Donana
16/01/2001	0.00	12.60	6.00	Donana
17/01/2001	3.40	16.00	5.00	Donana
18/01/2001	9.00	16.60	7.60	Donana
19/01/2001	16.20	18.40	6.60	Donana
20/01/2001	0.00	16.60	4.00	Donana
21/01/2001	0.00	17.00	5.20	Donana
22/01/2001	0.00	16.20	5.40	Donana
23/01/2001	1.40	17.60	12.80	Donana
24/01/2001	0.80	16.60	14.80	Donana
25/01/2001	0.00	16.60	8.60	Donana
26/01/2001	0.00	15.20	6.60	Donana
27/01/2001	3.30	18.00	10.60	Donana
28/01/2001	7.30	16.40	12.00	Donana
29/01/2001	0.00	17.60	6.20	Donana
30/01/2001	0.00	17.00	3.00	Donana
31/01/2001	0.00	18.60	4.00	Donana
01/02/2001	0.00	16.60	7.00	Donana
02/02/2001	0.00	19.20	7.60	Donana
03/02/2001	0.00	17.60	5.80	Donana
04/02/2001	0.00	19.40	10.80	Donana
05/02/2001	0.00	18.00	12.00	Donana
06/02/2001	0.40	17.40	10.00	Donana
07/02/2001	14.90	16.80	11.60	Donana
08/02/2001	6.50	17.60	9.60	Donana
09/02/2001	0.00	16.40	6.40	Donana
10/02/2001	0.00	19.00	11.00	Donana
11/02/2001	0.00	25.00	11.60	Donana
12/02/2001	0.00	23.40	9.00	Donana
13/02/2001	0.00	21.40	7.80	Donana
14/02/2001	0.00	18.40	11.20	Donana
15/02/2001	0.00	17.40	7.00	Donana
16/02/2001	0.00	19.60	7.60	Donana
17/02/2001	0.00	19.60	6.60	Donana
18/02/2001	0.00	20.00	4.80	Donana
19/02/2001	0.00	18.20	7.00	Donana
20/02/2001	0.00	21.00	8.60	Donana
21/02/2001	0.00	22.40	8.20	Donana
22/02/2001	0.00	22.40	7.40	Donana
23/02/2001	0.00	18.60	10.20	Donana
24/02/2001	0.50	14.60	8.00	Donana
25/02/2001	0.00	16.80	8.20	Donana
26/02/2001	0.00	18.60	6.60	Donana
27/02/2001	0.30	17.00	6.60	Donana
28/02/2001	0.60	16.60	7.00	Donana
01/03/2001	10.00	18.20	9.00	Donana
02/03/2001	19.20	19.20	12.60	Donana
03/03/2001	32.00	17.60	12.40	Donana
04/03/2001	1.20	17.60	15.00	Donana
05/03/2001	10.20	20.60	12.20	Donana
06/03/2001	3.00	24.80	12.00	Donana
07/03/2001	3.00	18.20	16.20	Donana
08/03/2001	25.70	19.00	11.40	Donana
09/03/2001	2.30	21.00	13.60	Donana
10/03/2001	0.00	21.60	15.20	Donana
11/03/2001	0.00	25.00	13.60	Donana
12/03/2001	0.00	21.60	13.80	Donana
13/03/2001	0.00	21.00	9.20	Donana
14/03/2001	0.00	23.00	9.00	Donana
15/03/2001	0.00	24.00	9.20	Donana
16/03/2001	0.00	18.80	12.00	Donana
17/03/2001	2.10	19.60	10.60	Donana
18/03/2001	0.00	20.20	8.60	Donana
19/03/2001	0.00	23.00	10.80	Donana
20/03/2001	0.00	22.20	9.40	Donana
21/03/2001	0.00	22.40	12.00	Donana
22/03/2001	0.00	26.00	13.00	Donana
23/03/2001	0.00	26.80	11.80	Donana
24/03/2001	0.00	21.00	14.20	Donana
25/03/2001	0.00	20.00	10.60	Donana
26/03/2001	2.70	20.40	11.40	Donana
27/03/2001	0.00	19.60	7.40	Donana
28/03/2001	0.30	22.20	8.40	Donana
29/03/2001	0.00	21.60	8.60	Donana
30/03/2001	0.00	23.00	9.00	Donana
31/03/2001	0.00	26.60	12.40	Donana
01/04/2001	0.00	27.00	14.40	Donana
02/04/2001	0.00	21.20	10.00	Donana
03/04/2001	0.00	22.60	13.00	Donana
04/04/2001	0.00	23.60	8.80	Donana
05/04/2001	0.00	25.20	14.40	Donana
06/04/2001	0.00	27.20	12.00	Donana
07/04/2001	0.00	24.00	12.40	Donana
08/04/2001	0.00	24.60	9.00	Donana
09/04/2001	0.00	27.60	10.60	Donana
10/04/2001	0.00	30.20	11.00	Donana
11/04/2001	0.00	30.00	12.60	Donana
12/04/2001	0.00	26.20	15.00	Donana
13/04/2001	0.00	26.80	10.20	Donana
14/04/2001	0.00	26.00	10.00	Donana
15/04/2001	0.00	27.00	10.40	Donana
16/04/2001	0.00	27.40	10.40	Donana
17/04/2001	0.00	19.60	9.60	Donana
18/04/2001	0.00	24.00	9.60	Donana
19/04/2001	0.00	23.40	10.60	Donana
20/04/2001	0.00	22.60	10.60	Donana
21/04/2001	0.00	25.80	11.40	Donana
22/04/2001	0.00	25.60	8.00	Donana
23/04/2001	0.00	26.20	11.40	Donana
24/04/2001	0.00	21.00	13.20	Donana
25/04/2001	0.00	25.60	12.20	Donana
26/04/2001	0.00	26.80	9.80	Donana
27/04/2001	0.00	27.00	10.40	Donana
28/04/2001	0.00	28.20	11.80	Donana
29/04/2001	0.00	26.80	11.60	Donana
30/04/2001	0.00	21.00	6.60	Donana
01/05/2001	1.80	19.60	6.00	Donana
02/05/2001	0.00	19.60	7.00	Donana
03/05/2001	3.80	20.40	9.60	Donana
04/05/2001	4.00	23.00	7.40	Donana
05/05/2001	0.00	21.80	11.40	Donana
06/05/2001	0.00	21.40	10.00	Donana
07/05/2001	0.00	23.40	9.00	Donana
08/05/2001	0.00	21.60	12.00	Donana
09/05/2001	0.00	20.60	12.00	Donana
10/05/2001	0.00	23.00	11.60	Donana
11/05/2001	0.00	26.00	10.00	Donana
12/05/2001	0.00	25.40	10.80	Donana
13/05/2001	0.00	24.60	13.00	Donana
14/05/2001	0.00	22.60	14.00	Donana
15/05/2001	1.10	22.60	16.60	Donana
16/05/2001	3.00	29.60	12.00	Donana
17/05/2001	0.00	31.00	14.60	Donana
18/05/2001	0.00	27.60	17.80	Donana
19/05/2001	0.90	23.60	17.40	Donana
20/05/2001	13.00	26.80	16.60	Donana
21/05/2001	0.00	28.00	15.80	Donana
22/05/2001	0.00	26.00	17.40	Donana
23/05/2001	0.00	30.00	12.40	Donana
24/05/2001	0.00	33.60	14.60	Donana
25/05/2001	0.00	35.20	16.80	Donana
26/05/2001	0.00	37.60	18.00	Donana
27/05/2001	0.00	36.60	18.80	Donana
28/05/2001	0.00	36.80	21.40	Donana
29/05/2001	0.00	37.60	18.00	Donana
30/05/2001	0.00	37.00	17.80	Donana
31/05/2001	0.00	36.00	17.60	Donana
01/06/2001	0.00	36.20	18.20	Donana
02/06/2001	0.00	36.00	17.40	Donana
03/06/2001	0.00	35.60	17.60	Donana
04/06/2001	0.00	36.20	16.20	Donana
05/06/2001	0.00	35.60	16.20	Donana
06/06/2001	0.00	37.60	16.20	Donana
07/06/2001	0.00	35.00	18.80	Donana
08/06/2001	0.00	32.60	17.60	Donana
09/06/2001	0.00	29.60	16.00	Donana
10/06/2001	0.00	28.60	18.60	Donana
11/06/2001	0.00	33.00	14.60	Donana
12/06/2001	0.00	31.20	19.00	Donana
13/06/2001	0.00	34.00	17.60	Donana
14/06/2001	0.00	36.40	17.40	Donana
15/06/2001	0.00	34.60	17.60	Donana
16/06/2001	0.00	31.60	16.00	Donana
17/06/2001	0.00	34.00	18.00	Donana
18/06/2001	0.00	35.20	16.00	Donana
19/06/2001	0.00	36.60	20.00	Donana
20/06/2001	0.00	36.40	17.60	Donana
21/06/2001	0.00	36.20	17.60	Donana
22/06/2001	0.00	37.60	18.60	Donana
23/06/2001	0.00	41.00	18.60	Donana
24/06/2001	0.00	32.60	22.20	Donana
25/06/2001	0.00	30.00	20.60	Donana
26/06/2001	0.00	33.40	17.60	Donana
27/06/2001	0.00	32.60	18.00	Donana
28/06/2001	0.00	36.00	19.00	Donana
29/06/2001	0.00	37.60	18.40	Donana
30/06/2001	0.00	39.20	19.60	Donana
01/07/2001	0.00	38.00	20.60	Donana
02/07/2001	0.00	35.60	19.00	Donana
03/07/2001	0.00	31.00	19.60	Donana
04/07/2001	0.00	34.00	19.20	Donana
05/07/2001	0.00	31.00	16.80	Donana
06/07/2001	0.00	28.60	15.60	Donana
07/07/2001	0.00	32.00	15.80	Donana
08/07/2001	0.00	32.60	16.60	Donana
09/07/2001	0.00	31.60	16.00	Donana
10/07/2001	0.00	37.80	18.00	Donana
11/07/2001	0.00	38.60	20.00	Donana
12/07/2001	0.00	37.60	21.00	Donana
13/07/2001	0.00	35.80	19.60	Donana
14/07/2001	0.00	36.00	19.20	Donana
15/07/2001	0.00	29.80	20.00	Donana
16/07/2001	0.00	31.60	15.60	Donana
17/07/2001	0.00	34.60	15.00	Donana
18/07/2001	0.00	33.20	19.60	Donana
19/07/2001	0.00	31.00	15.60	Donana
20/07/2001	0.00	36.60	16.60	Donana
21/07/2001	0.00	36.00	20.00	Donana
22/07/2001	0.00	38.80	21.60	Donana
23/07/2001	0.00	34.20	21.60	Donana
24/07/2001	0.00	30.20	18.20	Donana
25/07/2001	0.00	31.40	17.60	Donana
26/07/2001	0.00	34.20	16.20	Donana
27/07/2001	0.00	32.60	18.00	Donana
28/07/2001	0.00	31.60	17.40	Donana
29/07/2001	0.00	33.00	16.00	Donana
30/07/2001	0.00	33.20	20.80	Donana
31/07/2001	1.60	33.60	21.80	Donana
01/08/2001	0.00	33.40	20.60	Donana
02/08/2001	0.00	30.80	18.60	Donana
03/08/2001	0.00	38.00	19.00	Donana
04/08/2001	0.00	39.00	24.00	Donana
05/08/2001	0.00	38.60	18.00	Donana
06/08/2001	0.00	41.00	20.00	Donana
07/08/2001	0.00	38.80	20.80	Donana
08/08/2001	0.00	38.00	19.60	Donana
09/08/2001	0.00	36.00	21.60	Donana
10/08/2001	0.00	36.40	19.60	Donana
11/08/2001	0.00	37.00	22.20	Donana
12/08/2001	0.00	35.60	22.00	Donana
13/08/2001	0.00	35.00	21.60	Donana
14/08/2001	0.00	31.60	22.20	Donana
15/08/2001	0.00	32.60	19.20	Donana
16/08/2001	0.00	33.00	21.20	Donana
17/08/2001	0.00	29.80	14.00	Donana
18/08/2001	0.00	33.20	15.60	Donana
19/08/2001	0.00	33.60	16.40	Donana
20/08/2001	0.00	37.00	15.80	Donana
21/08/2001	0.00	34.40	18.00	Donana
22/08/2001	0.00	37.40	16.60	Donana
23/08/2001	0.00	38.60	18.60	Donana
24/08/2001	0.00	40.00	18.80	Donana
25/08/2001	0.00	32.00	23.20	Donana
26/08/2001	0.00	30.00	19.80	Donana
27/08/2001	0.00	32.60	18.00	Donana
28/08/2001	0.00	32.00	19.40	Donana
29/08/2001	0.00	32.40	20.00	Donana
30/08/2001	0.00	32.60	17.40	Donana
31/08/2001	0.00	33.20	17.60	Donana
01/09/2001	0.00	33.60	17.80	Donana
02/09/2001	0.00	34.40	17.60	Donana
03/09/2001	0.00	35.00	22.00	Donana
04/09/2001	0.00	32.60	20.60	Donana
05/09/2001	0.00	30.40	19.80	Donana
06/09/2001	0.00	29.60	17.60	Donana
07/09/2001	0.00	33.60	16.60	Donana
08/09/2001	0.00	35.60	18.60	Donana
09/09/2001	0.00	35.20	17.60	Donana
10/09/2001	0.00	29.80	19.00	Donana
11/09/2001	0.00	30.20	19.80	Donana
12/09/2001	0.00	30.00	15.20	Donana
13/09/2001	0.00	31.60	15.00	Donana
14/09/2001	0.00	32.20	16.60	Donana
15/09/2001	0.00	36.00	16.00	Donana
16/09/2001	0.00	35.20	20.60	Donana
17/09/2001	0.00	29.20	20.20	Donana
18/09/2001	0.00	28.00	20.40	Donana
19/09/2001	0.00	27.40	18.00	Donana
20/09/2001	0.00	29.60	15.60	Donana
21/09/2001	0.00	25.00	18.40	Donana
22/09/2001	52.70	25.60	17.60	Donana
23/09/2001	4.00	25.40	17.60	Donana
24/09/2001	0.00	26.80	16.60	Donana
25/09/2001	0.00	27.60	14.00	Donana
26/09/2001	0.00	29.00	14.00	Donana
27/09/2001	0.00	27.60	15.60	Donana
28/09/2001	0.00	24.60	19.20	Donana
29/09/2001	1.50	21.60	18.00	Donana
30/09/2001	42.90	27.40	18.00	Donana
01/10/2001	0.00	29.00	15.40	Donana
02/10/2001	0.00	29.60	16.00	Donana
03/10/2001	0.00	28.60	17.80	Donana
04/10/2001	0.00	32.00	17.60	Donana
05/10/2001	0.00	26.00	16.00	Donana
06/10/2001	0.00	21.80	19.20	Donana
07/10/2001	15.90	25.00	13.20	Donana
08/10/2001	0.00	25.20	13.80	Donana
09/10/2001	0.00	24.60	12.00	Donana
10/10/2001	0.00	18.20	12.00	Donana
11/10/2001	11.30	29.40	15.00	Donana
12/10/2001	0.00	22.00	17.60	Donana
13/10/2001	24.10	24.60	14.60	Donana
14/10/2001	0.00	26.60	14.20	Donana
15/10/2001	0.00	26.80	15.00	Donana
16/10/2001	0.00	26.80	15.40	Donana
17/10/2001	0.00	27.80	16.80	Donana
18/10/2001	0.00	24.80	19.00	Donana
19/10/2001	18.50	21.00	19.60	Donana
20/10/2001	29.00	23.00	15.00	Donana
21/10/2001	0.90	23.40	14.60	Donana
22/10/2001	0.00	24.60	13.60	Donana
23/10/2001	0.00	25.00	16.80	Donana
24/10/2001	0.00	26.20	13.40	Donana
25/10/2001	0.00	27.60	15.40	Donana
26/10/2001	0.00	25.40	14.40	Donana
27/10/2001	0.50	26.00	16.00	Donana
28/10/2001	0.00	27.60	17.60	Donana
29/10/2001	0.00	30.40	20.00	Donana
30/10/2001	0.00	31.20	15.60	Donana
31/10/2001	0.00	29.20	15.40	Donana
01/11/2001	0.00	28.20	13.80	Donana
02/11/2001	0.00	25.00	13.60	Donana
03/11/2001	0.00	24.60	13.60	Donana
04/11/2001	5.20	17.40	14.00	Donana
05/11/2001	40.00	19.60	14.80	Donana
06/11/2001	29.50	23.60	14.60	Donana
07/11/2001	0.00	23.80	15.20	Donana
08/11/2001	0.00	24.00	14.60	Donana
09/11/2001	0.00	18.00	10.00	Donana
10/11/2001	0.00	13.40	5.60	Donana
11/11/2001	0.00	16.00	0.60	Donana
12/11/2001	0.00	16.60	2.00	Donana
13/11/2001	0.00	18.40	3.60	Donana
14/11/2001	0.00	18.60	5.40	Donana
15/11/2001	0.00	13.00	4.60	Donana
16/11/2001	0.00	14.40	1.60	Donana
17/11/2001	1.40	15.60	7.60	Donana
18/11/2001	0.00	17.80	9.00	Donana
19/11/2001	0.00	17.80	6.60	Donana
20/11/2001	0.00	17.60	8.00	Donana
21/11/2001	0.00	18.80	9.40	Donana
22/11/2001	0.00	17.40	12.60	Donana
23/11/2001	0.00	19.80	12.60	Donana
24/11/2001	0.00	20.40	7.60	Donana
25/11/2001	0.00	19.60	7.40	Donana
26/11/2001	0.00	17.20	6.00	Donana
27/11/2001	0.00	19.00	9.60	Donana
28/11/2001	0.00	18.60	8.00	Donana
29/11/2001	0.00	19.60	5.40	Donana
30/11/2001	0.00	20.00	5.00	Donana
01/12/2001	0.00	18.80	5.00	Donana
02/12/2001	0.00	16.80	4.00	Donana
03/12/2001	0.00	19.60	5.60	Donana
04/12/2001	0.00	19.60	6.20	Donana
05/12/2001	0.00	21.00	6.40	Donana
06/12/2001	0.00	18.00	8.20	Donana
07/12/2001	0.00	19.40	5.60	Donana
08/12/2001	0.00	20.20	6.80	Donana
09/12/2001	0.00	20.00	8.60	Donana
10/12/2001	0.00	18.20	9.40	Donana
11/12/2001	0.00	15.40	11.20	Donana
12/12/2001	9.30	16.40	12.00	Donana
13/12/2001	0.60	19.00	9.80	Donana
14/12/2001	0.30	19.20	9.00	Donana
15/12/2001	41.40	12.40	11.00	Donana
16/12/2001	0.00	10.00	4.60	Donana
17/12/2001	0.00	13.00	5.60	Donana
18/12/2001	16.60	15.00	9.00	Donana
19/12/2001	0.00	14.40	9.80	Donana
20/12/2001	0.00	15.60	5.00	Donana
21/12/2001	0.00	16.00	8.40	Donana
22/12/2001	0.40	15.20	9.00	Donana
23/12/2001	8.90	19.20	10.60	Donana
24/12/2001	3.10	11.00	6.40	Donana
25/12/2001	0.70	16.60	9.80	Donana
26/12/2001	0.20	15.00	4.20	Donana
27/12/2001	0.00	14.60	2.40	Donana
28/12/2001	0.00	14.60	3.60	Donana
29/12/2001	0.00	15.00	2.40	Donana
30/12/2001	0.00	14.60	6.20	Donana
31/12/2001	0.60	15.00	9.00	Donana
01/01/2002	0.70	18.20	12.80	Donana
02/01/2002	2.10	19.60	11.80	Donana
03/01/2002	23.40	19.00	12.60	Donana
04/01/2002	0.00	16.00	5.80	Donana
05/01/2002	0.00	18.20	7.80	Donana
06/01/2002	0.00	16.60	10.00	Donana
07/01/2002	0.00	16.00	8.20	Donana
08/01/2002	0.00	11.40	6.40	Donana
09/01/2002	0.30	17.60	8.80	Donana
10/01/2002	0.00	17.60	6.60	Donana
11/01/2002	0.00	17.60	7.00	Donana
12/01/2002	0.00	16.60	8.80	Donana
13/01/2002	0.00	15.20	8.80	Donana
14/01/2002	0.00	18.60	7.00	Donana
15/01/2002	0.00	17.60	5.00	Donana
16/01/2002	0.00	16.60	4.40	Donana
17/01/2002	0.00	17.00	4.60	Donana
18/01/2002	0.00	17.60	4.80	Donana
19/01/2002	0.00	15.40	4.80	Donana
20/01/2002	0.00	18.20	5.80	Donana
21/01/2002	0.00	17.60	4.60	Donana
22/01/2002	5.10	14.20	11.00	Donana
23/01/2002	3.20	16.80	11.60	Donana
24/01/2002	0.00	18.60	7.00	Donana
25/01/2002	0.00	19.00	6.20	Donana
26/01/2002	0.00	19.20	7.40	Donana
27/01/2002	0.00	19.60	7.80	Donana
28/01/2002	0.00	21.20	7.80	Donana
29/01/2002	0.00	18.60	7.00	Donana
30/01/2002	0.00	18.40	6.00	Donana
31/01/2002	0.00	18.80	6.00	Donana
01/02/2002	0.00	20.20	5.80	Donana
02/02/2002	0.00	21.60	5.20	Donana
03/02/2002	0.00	15.40	5.60	Donana
04/02/2002	1.80	18.20	7.00	Donana
05/02/2002	0.00	19.80	9.00	Donana
06/02/2002	1.00	17.80	9.00	Donana
07/02/2002	0.00	18.40	8.40	Donana
08/02/2002	0.00	21.00	7.80	Donana
09/02/2002	0.00	21.40	7.00	Donana
10/02/2002	0.00	21.00	6.00	Donana
11/02/2002	0.00	15.00	8.00	Donana
12/02/2002	0.00	22.60	6.20	Donana
13/02/2002	0.00	22.80	6.80	Donana
14/02/2002	0.00	20.80	7.00	Donana
15/02/2002	0.00	18.00	8.60	Donana
16/02/2002	0.00	19.60	8.40	Donana
17/02/2002	0.00	14.00	9.60	Donana
18/02/2002	3.40	19.60	10.00	Donana
19/02/2002	0.00	18.60	6.00	Donana
20/02/2002	0.00	20.40	5.20	Donana
21/02/2002	0.00	21.00	5.00	Donana
22/02/2002	0.00	21.80	6.00	Donana
23/02/2002	0.00	24.40	6.20	Donana
24/02/2002	0.00	23.60	5.60	Donana
25/02/2002	0.00	21.00	9.60	Donana
26/02/2002	0.00	20.40	7.20	Donana
27/02/2002	0.00	19.40	5.20	Donana
28/02/2002	0.00	15.60	7.40	Donana
01/03/2002	5.30	16.40	9.60	Donana
02/03/2002	0.00	17.60	4.50	Donana
03/03/2002	15.40	17.80	9.00	Donana
04/03/2002	31.60	17.60	9.00	Donana
05/03/2002	0.00	18.40	5.80	Donana
06/03/2002	0.00	19.00	6.60	Donana
07/03/2002	0.00	19.40	7.20	Donana
08/03/2002	0.00	21.00	6.40	Donana
09/03/2002	0.00	21.20	6.80	Donana
10/03/2002	0.00	20.00	11.40	Donana
11/03/2002	0.00	21.00	8.60	Donana
12/03/2002	0.00	22.60	14.00	Donana
13/03/2002	3.90	17.00	9.20	Donana
14/03/2002	13.10	18.00	9.60	Donana
15/03/2002	3.50	18.60	8.20	Donana
16/03/2002	20.60	20.60	10.20	Donana
17/03/2002	0.70	16.00	5.80	Donana
18/03/2002	1.90	21.00	13.20	Donana
19/03/2002	0.00	23.00	13.00	Donana
20/03/2002	0.00	27.00	11.00	Donana
21/03/2002	0.00	29.20	12.40	Donana
22/03/2002	0.00	31.00	13.20	Donana
23/03/2002	0.00	31.00	14.00	Donana
24/03/2002	0.00	29.60	13.80	Donana
25/03/2002	0.00	26.00	12.60	Donana
26/03/2002	0.00	25.40	11.60	Donana
